company_name,company_key,domain,company_careers_url,detected_ats,discovery_status,source_count,validated_source_count,polled_source_count,connectors,source_types,jobs_created_total,jobs_accepted_total,retained_live_total,last_successful_poll_at,from_csv_seed,sample_source_urls,regionPriority,priorityTier,research_notes,candidate_origin_files,dedupe_basis,normalizedCompanyKey,normalizedCareersUrl,decision
Ruangguru,ruangguru,ruangguru.com,https://www.ruangguru.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.ruangguru.com/careers,Asia-Pacific,2,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,ruangguru,https://ruangguru.com/careers,duplicate_existing_seed_csv
Sakana AI,sakanaai,sakana.ai,https://sakana.ai/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://sakana.ai/careers,Asia-Pacific,2,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,sakanaai,https://sakana.ai/careers,duplicate_existing_seed_csv
SenseTime,sensetime,sensetime.com,https://www.sensetime.com/en/career,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.sensetime.com/en/career,Asia-Pacific,2,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,sensetime,https://sensetime.com/en/career,duplicate_existing_seed_csv
SmartHR,smarthr,smarthr.co.jp,https://smarthr.co.jp/recruit/,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://smarthr.co.jp/recruit/,Asia-Pacific,2,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,smarthr,https://smarthr.co.jp/recruit,duplicate_existing_seed_csv
SmartNews,smartnews,about.smartnews.com,https://about.smartnews.com/en/careers/,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://about.smartnews.com/en/careers/,Asia-Pacific,2,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,smartnews,https://about.smartnews.com/en/careers,duplicate_existing_seed_csv
Tiket.com,tiketcom,tiket.com,https://www.tiket.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.tiket.com/careers,Asia-Pacific,2,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,tiketcom,https://tiket.com/careers,duplicate_existing_seed_csv
Tyro,tyro,tyro.com,https://www.tyro.com/careers/,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.tyro.com/careers/,Asia-Pacific,2,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,tyro,https://tyro.com/careers,duplicate_existing_seed_csv
Woowa Brothers,woowabrothers,woowahan.com,https://woowahan.com/jobs,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://woowahan.com/jobs,Asia-Pacific,2,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,woowabrothers,https://woowahan.com/jobs,duplicate_existing_seed_csv
Yanolja,yanolja,yanolja.com,https://www.yanolja.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.yanolja.com/careers,Asia-Pacific,2,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,yanolja,https://yanolja.com/careers,duplicate_existing_seed_csv
ZALORA,zalora,zalora.com,https://www.zalora.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.zalora.com/careers,Asia-Pacific,2,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,zalora,https://zalora.com/careers,duplicate_existing_seed_csv
Zhipu AI,zhipuai,zhipuai.cn,https://www.zhipuai.cn/joinus,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.zhipuai.cn/joinus,Asia-Pacific,2,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,zhipuai,https://zhipuai.cn/joinus,duplicate_existing_seed_csv
Amagi,amagi,amagi.com,https://www.amagi.com/careers/,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.amagi.com/careers/,India,2,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,amagi,https://amagi.com/careers,duplicate_existing_seed_csv
BillDesk,billdesk,billdesk.com,https://www.billdesk.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.billdesk.com/careers,India,2,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,billdesk,https://billdesk.com/careers,duplicate_existing_seed_csv
Blinkit,blinkit,blinkit.com,https://blinkit.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://blinkit.com/careers,India,2,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,blinkit,https://blinkit.com/careers,duplicate_existing_seed_csv
CoinSwitch,coinswitch,coinswitch.co,https://coinswitch.co/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://coinswitch.co/careers,India,2,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,coinswitch,https://coinswitch.co/careers,duplicate_existing_seed_csv
Country Delight,countrydelight,countrydelight.in,https://www.countrydelight.in/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.countrydelight.in/careers,India,2,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,countrydelight,https://countrydelight.in/careers,duplicate_existing_seed_csv
DeHaat,dehaat,agrevolution.in,https://agrevolution.in/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://agrevolution.in/careers,India,2,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,dehaat,https://agrevolution.in/careers,duplicate_existing_seed_csv
ElasticRun,elasticrun,elastic.run,https://www.elastic.run/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.elastic.run/careers,India,2,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,elasticrun,https://elastic.run/careers,duplicate_existing_seed_csv
Eruditus,eruditus,eruditus.com,https://www.eruditus.com/careers/,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.eruditus.com/careers/,India,2,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,eruditus,https://eruditus.com/careers,duplicate_existing_seed_csv
Fi Money,fimoney,fi.money,https://fi.money/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://fi.money/careers,India,2,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,fimoney,https://fi.money/careers,duplicate_existing_seed_csv
FirstCry,firstcry,corporate.firstcry.com,https://corporate.firstcry.com/careers/,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://corporate.firstcry.com/careers/,India,2,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,firstcry,https://corporate.firstcry.com/careers,duplicate_existing_seed_csv
GlobalBees,globalbees,globalbees.com,https://globalbees.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://globalbees.com/careers,India,2,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,globalbees,https://globalbees.com/careers,duplicate_existing_seed_csv
Jupiter,jupiter,jupiter.money,https://jupiter.money/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://jupiter.money/careers,India,2,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,jupiter,https://jupiter.money/careers,duplicate_existing_seed_csv
LeadSquared,leadsquared,leadsquared.com,https://www.leadsquared.com/careers/,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.leadsquared.com/careers/,India,2,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,leadsquared,https://leadsquared.com/careers,duplicate_existing_seed_csv
MediBuddy,medibuddy,medibuddy.in,https://www.medibuddy.in/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.medibuddy.in/careers,India,2,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,medibuddy,https://medibuddy.in/careers,duplicate_existing_seed_csv
Mensa Brands,mensabrands,mensabrands.com,https://mensabrands.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://mensabrands.com/careers,India,2,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,mensabrands,https://mensabrands.com/careers,duplicate_existing_seed_csv
MoEngage,moengage,moengage.com,https://www.moengage.com/careers/,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.moengage.com/careers/,India,2,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,moengage,https://moengage.com/careers,duplicate_existing_seed_csv
Moglix,moglix,moglix.com,https://www.moglix.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.moglix.com/careers,India,2,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,moglix,https://moglix.com/careers,duplicate_existing_seed_csv
NoBroker,nobroker,nobroker.in,https://www.nobroker.in/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.nobroker.in/careers,India,2,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,nobroker,https://nobroker.in/careers,duplicate_existing_seed_csv
OneCard,onecard,getonecard.app,https://www.getonecard.app/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.getonecard.app/careers,India,2,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,onecard,https://getonecard.app/careers,duplicate_existing_seed_csv
Open Financial Technologies,openfinancialtechnologies,open.money,https://open.money/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://open.money/careers,India,2,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,openfinancialtechnologies,https://open.money/careers,duplicate_existing_seed_csv
