rank,companyName,careersUrl,regionPriority,priorityTier,whyImportant,notes,ats_vendor
1826,Horizons School of Technology,https://remotepeople.com/about/careers,North America,3,Validated broad company careers expansion,city=San Francisco; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1827,Hormel Foods,https://www.hormelfoods.com/careers,North America,3,Validated broad company careers expansion,rank=327; employees=20000; category=Large Employers; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1830,Hover,https://hover.to/careers,North America,3,Validated broad company careers expansion,city=San Francisco; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1831,Hovnanian Enterprises,https://www.khov.com/careers,North America,3,Validated broad company careers expansion,industry=Homebuilders; sector=Engineering & Construction; rank=991; category=Engineering & Construction; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1832,Hub Group,https://www.hubgroup.com/careers,North America,3,Validated broad company careers expansion,industry=Transportation and Logistics; sector=Transportation; rank=673; category=Transportation; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1833,Huckleberry Insurance,https://huckleberry.com/careers,San Francisco,3,Validated broad company careers expansion,location=San Francisco; employees=1-10; raised=-; category=Startup/Private; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1834,Human API,https://risk.lexisnexis.com/about-us/careers,San Mateo,3,Validated broad company careers expansion,location=San Mateo; employees=11-50; raised=-; category=Startup/Private; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1835,Huntington Ingalls Industries,https://careers.huntingtoningalls.com,North America,3,Validated broad company careers expansion,rank=370; employees=44000; category=Large Employers; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1836,Huntsman,https://www.huntsman.com/careers,North America,3,Validated broad company careers expansion,industry=Chemicals; sector=Chemicals; rank=259; category=Chemicals; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1838,HyperScience,https://www.hyperscience.ai/about-us/careers,Sofia,3,Validated broad company careers expansion,"location=Sofia; employees=11-50; raised=$18,000,000; category=Startup/Private; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal",company-site
1839,IAC/InterActiveCorp,https://www.iac.com/join-team,North America,3,Validated broad company careers expansion,industry=Internet Services and Retailing; sector=Technology; rank=733; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1840,IActionable,https://iactionable.com/careers,Provo,3,Validated broad company careers expansion,location=Provo; employees=1-10; raised=-; category=Startup/Private; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1841,ideas42,https://www.ideas42.org/join-our-team,North America,3,Validated broad company careers expansion,category=Research & Consulting; type=Nonprofit; city=New York; state=NY; category=Research & Consulting; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1842,IDEX,https://idexcorp.com/careers,North America,3,Validated broad company careers expansion,industry=Industrial Machinery; sector=Industrials; rank=969; category=Industrials; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1843,IFTTT,https://ifttt.com/careers,San Francisco,3,Validated broad company careers expansion,"location=San Francisco; employees=11-50; raised=$37,000,000; category=Startup/Private; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal",company-site
1844,IGN Entertainment,https://www.ziffdavis.com/careers/jobs,North America,3,Validated broad company careers expansion,city=San Francisco; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1845,Illinois Tool Works,https://careers.itw.com/us/en,North America,3,Validated broad company careers expansion,industry=Industrial Machinery; sector=Industrials; rank=201; category=Industrials; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1847,Impact Forecasting (Aon),https://jobs.aon.com,North America,3,Validated broad company careers expansion,category=Insurance; type=Public; city=Chicago; state=IL; category=Insurance; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1848,Impaq International,https://www.air.org/build-career-air,North America,3,Validated broad company careers expansion,category=Research & Consulting; type=Private; city=Columbia; state=MD; category=Research & Consulting; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1849,Imperva,https://www.imperva.com/company/careers,North America,3,Validated broad company careers expansion,city=Redwood City; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1852,Incorta,https://www.incorta.com/careers,North America,3,Validated broad company careers expansion,city=San Mateo; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
1853,inDinero,https://www.indinero.com/careers,North America,3,Validated broad company careers expansion,city=San Francisco; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
